order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,total_amount,status
O01951,C0084,P047,2024-01-14,1,3602.77,0,3602.77,processing
O01952,C0009,P011,2024-01-24,10,1288.96,5,12245.12,shipped
O01953,C0160,P012,2024-01-08,1,1804.15,0,1804.15,delivered
O01954,C0130,P005,2024-08-31,1,4073.13,0,4073.13,delivered
O01955,C0163,P034,2024-11-04,1,1331.02,10,1197.92,delivered
O01956,C0146,P037,2024-05-11,5,2276.64,0,11383.2,shipped
O01957,C0113,P047,2024-02-19,3,3602.77,0,10808.31,shipped
O01958,C0173,P014,2024-09-20,1,4450.74,0,4450.74,cancelled
O01959,C0070,P006,2024-07-25,3,2339.17,0,7017.51,shipped
O01960,C0080,P016,2024-12-03,1,2502.68,0,2502.68,shipped
O01961,C0143,P044,2024-10-22,2,160.62,20,256.99,delivered
O01962,C0041,P024,2024-12-04,2,402.94,0,805.88,shipped
O01963,C0009,P030,2024-04-11,2,1878.9,20,3006.24,delivered
O01964,C0192,P003,2024-05-01,5,3152.43,0,15762.15,delivered
O01965,C0173,P037,2024-06-25,2,2276.64,0,4553.28,processing
O01966,C0175,P031,2024-04-19,2,2661.41,0,5322.82,delivered
O01967,C0136,P008,2024-12-01,3,2304.66,10,6222.58,cancelled
O01968,C0105,P013,2024-09-06,1,1679.66,10,1511.69,delivered
O01969,C0030,P026,2024-05-14,3,739.6,0,2218.8,delivered
O01970,C0194,P002,2024-03-05,10,3948.93,0,39489.3,cancelled
O01971,C0034,P008,2024-05-31,2,2304.66,0,4609.32,delivered
O01972,C0140,P033,2024-02-12,2,2510.24,20,4016.38,cancelled
O01973,C0058,P031,2024-09-18,5,2661.41,0,13307.05,processing
O01974,C0068,P002,2024-06-30,1,3948.93,5,3751.48,shipped
O01975,C0171,P040,2024-09-29,2,2724.58,0,5449.16,delivered
O01976,C0161,P012,2024-02-21,1,1804.15,5,1713.94,shipped
O01977,C0188,P016,2024-03-18,5,2502.68,5,11887.73,cancelled
O01978,C0131,P014,2024-07-24,1,4450.74,0,4450.74,processing
O01979,C0130,P037,2024-03-10,2,2276.64,10,4097.95,delivered
O01980,C0024,P018,2024-12-08,3,3024.18,0,9072.54,cancelled
O01981,C0186,P045,2024-01-31,10,4024.19,10,36217.71,delivered
O01982,C0148,P012,2024-05-04,3,1804.15,0,5412.45,delivered
O01983,C0130,P031,2024-05-07,2,2661.41,10,4790.54,delivered
O01984,C0088,P010,2024-03-04,5,2591.45,10,11661.53,delivered
O01985,C0048,P015,2024-12-10,2,1951.61,0,3903.22,delivered
O01986,C0193,P008,2024-09-25,2,2304.66,0,4609.32,shipped
O01987,C0145,P016,2024-06-01,3,2502.68,10,6757.24,delivered
O01988,C0186,P036,2024-06-23,1,2471.25,15,2100.56,cancelled
O01989,C0011,P030,2024-05-10,5,1878.9,0,9394.5,delivered
O01990,C0177,P012,2024-12-20,5,1804.15,15,7667.64,delivered
O01991,C0092,P016,2024-02-15,2,2502.68,20,4004.29,shipped
O01992,C0182,P028,2024-12-06,1,1850.64,0,1850.64,shipped
O01993,C0134,P032,2024-02-23,1,1270.56,15,1079.98,delivered
O01994,C0088,P018,2024-06-17,2,3024.18,0,6048.36,processing
O01995,C0110,P006,2024-12-31,1,2339.17,10,2105.25,delivered
O01996,C0151,P016,2024-12-06,2,2502.68,0,5005.36,cancelled
O01997,C0149,P042,2024-10-16,2,3974.66,0,7949.32,delivered
O01998,C0119,P003,2024-10-29,2,3152.43,10,5674.37,shipped
O01999,C0031,P043,2024-05-02,1,1028.86,0,1028.86,shipped
O02000,C0183,P032,2024-01-21,5,1270.56,0,6352.8,shipped
